ID;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;74.74798677;74.81438644;74.82947874;74.80053494;74.7369026;74.64885199;74.54566788;74.43391891;74.3166115;74.19329604;74.06078514;73.91430156;73.74914666;73.56307647;73.35942322;73.15079686;72.96315655;72.83998905;72.8458566;73.0676475;73.61100909;74.58925825;76.1029541;78.21063689;80.89553236;84.03905629;87.41631804;90.72386409;93.6413246;95.90927622;97.40076493;98.15408425;98.33966463;98.17526322;97.83886589;97.42475461;96.94944263;96.38328194;95.68214277;94.80807753;93.73978872;92.47698152;91.04083404;89.47128306;87.82075718;86.14619731;84.50184897;82.93454488;81.48151513;80.16961165;79.01493515;78.02266516;77.18749602;76.49509826;75.92467063;75.45227987;75.05446685;74.71153333;74.40997353;74.14364867;73.9135097;73.72593346;73.59000901;73.51433292;73.50397953;73.55827115;73.66978819;73.82479451;74.00493016;74.18987995;74.36013829;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;67.16128345;67.10230421;67.03356023;66.95281561;66.85418126;66.7303374;66.57457241;66.38280418;66.15462694;65.89330752;65.6052897;65.29987341;64.98973581;64.69294174;64.43696095;64.26468518;64.24118534;64.45813957;65.03155994;66.08820949;67.7371655;70.02766852;72.90241334;76.1670369;79.50153969;82.52321434;84.88908871;86.40747288;87.10790249;87.20959594;86.99026879;86.64893418;86.25668737;85.79130735;85.19397715;84.40906114;83.40231827;82.16737477;80.72809648;79.13642035;77.46357602;75.78738456;74.18056572;72.70287163;71.39680043;70.28550238;69.37231285;68.6421996;68.06555488;67.60430941;67.21941431;66.87814617;66.55962924;66.25741102;65.97868918;65.74050645;65.56399062;65.4680243;65.46375434;65.55107436;65.71771656;65.94106386;66.1921241;66.44072061;66.66068549;66.83387231;66.95214211;67.01698955;67.0371607;67.02490241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;65.20198735;65.31515692;65.44497357;65.57491037;65.68926125;65.7768289;65.83157682;65.85249054;65.84315047;65.81063013;65.76346045;65.70922928;65.65280644;65.59578121;65.53712773;65.47492181;65.40898038;65.34425969;65.29467752;65.28679152;65.36254477;65.58002627;66.01099939;66.73394391;67.82169513;69.32373966;71.24529406;73.52853362;76.04427593;78.60215899;80.98126793;82.97514625;84.44069233;85.33483876;85.72068545;85.73461128;85.52862745;85.21864066;84.86167267;84.46216063;83.99247927;83.41341402;82.68874391;81.79471064;80.72582842;79.4972231;78.14323307;76.7125643;75.26125328;73.84522328;72.51395016;71.30601778;70.24664376;69.34688448;68.60419607;68.00417207;67.52337958;67.1331432;66.80389862;66.50949591;66.23073333;65.95751349;65.68929188;65.43382854;65.20456915;65.01720488;64.886096;64.82112753;64.82575221;64.89552548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;68.34502826;68.37701951;68.46294982;68.57832438;68.69818741;68.80227624;68.87615082;68.91349194;68.91691228;68.89520384;68.85865477;68.8154617;68.77036794;68.72519757;68.68148648;68.64572263;68.63663093;68.69279919;68.87813276;69.28196858;70.01044535;71.16667548;72.81883526;74.96070953;77.48023825;80.15592;82.69449269;84.80322779;86.2734125;87.04523898;87.21891116;86.99452028;86.57166988;86.07493159;85.53824544;84.932075;84.20237174;83.3016987;82.20770405;80.93108995;79.51530329;78.02874221;76.5513815;75.15964528;73.91411831;72.85274899;71.98897882;71.31333446;70.79766564;70.40178849;70.08165884;69.79775838;69.5220941;69.24218584;68.96123054;68.69476398;68.46484741;68.2932954;68.19585217;68.17805978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;67.47616176;67.13243795;66.83582023;66.57054715;66.32547032;66.09644814;65.8830769;65.68642625;65.50890218;65.35480137;65.22980798;65.13919102;65.08587346;65.06953814;65.08691248;65.1326484;65.20032763;65.2836257;65.37792716;65.48253481;65.60328534;65.75509552;65.96380357;66.26665177;66.71072007;67.34865499;68.23118129;69.39637124;70.85677071;72.58720644;74.51762106;76.53538247;78.49863703;80.25818477;81.68349976;82.68759685;83.24499139;83.39579614;83.23082595;82.86141573;82.38658672;81.87239917;81.34826076;80.81477505;80.25642312;79.65278363;78.98602848;78.24495233;77.42677686;76.53774542;75.59282106;74.61429954;73.62923519;72.66607438;71.7512761;70.90664115;70.14767972;69.48295366;68.91416184;68.43674282;68.04094908;67.71309489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;63.75637751;63.84215697;63.86222588;63.83140263;63.76647634;63.68340325;63.59404572;63.50367037;63.41090725;63.30969872;63.19215746;63.05225839;62.89087896;62.72225637;62.58140867;62.53142607;62.6684955;63.12035678;64.03221074;65.53497067;67.69574277;70.46012979;73.61356936;76.79692654;79.58795717;81.62599028;82.74035485;83.0174606;82.74005753;82.21791203;81.64246247;81.06124215;80.43462542;79.69863353;78.79913223;77.70560069;76.41760554;74.96746984;73.41568511;71.83892378;70.31538971;68.91253622;67.67956113;66.64404336;65.81115323;65.1650059;64.67278626;64.29170806;63.97780718;63.69475917;63.42040681;63.1494225;62.89187102;62.66830559;62.50271503;62.41528316;62.41661056;62.50449883;62.66394002;62.86997648;63.09255127;63.30232727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;63.50165685;63.50803912;63.46167246;63.38269644;63.28612084;63.17987259;63.06471952;62.93557301;62.78415422;62.6024094;62.38597204;62.13787804;61.87331994;61.62603172;61.45634844;61.45927941;61.76831858;62.54763151;63.96383969;66.13293626;69.0486865;72.51880081;76.15714032;79.46507168;81.98108544;83.45571502;83.96347326;83.8374555;83.44544683;82.99411916;82.50605981;81.90820934;81.11756397;80.08172884;78.7874558;77.2605735;75.56231833;73.77776818;71.9982714;70.30625344;68.7665754;67.42291559;66.29634617;65.38512387;64.66674924;64.1034213;63.65052423;63.26624731;62.92007445;62.59790136;62.30261486;62.05047125;61.86435133;61.76564086;61.76695801;61.86741025;62.05132973;62.29080785;62.55115275;62.79776218;63.00260259;63.14900661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;67.3060319;67.41798174;67.53744404;67.64599856;67.72848723;67.77693118;67.78997942;67.7719904;67.73159495;67.67887827;67.62188134;67.56436299;67.50596825;67.44467351;67.38108023;67.32430177;67.29888757;67.35130058;67.55350233;68.00090964;68.8018206;70.05579993;71.82087156;74.07569961;76.69160142;79.43319104;82.00026327;84.10129575;85.53562372;86.25617327;86.37712041;86.10862655;85.65502929;85.14235303;84.60653551;84.02135069;83.33474061;82.49716281;81.47866634;80.27766313;78.92334701;77.47151078;75.99412777;74.56586001;73.25170875;72.09874336;71.13239326;70.35626098;69.75433868;69.29536471;68.93916905;68.64434155;68.37574674;68.11029027;67.83975745;67.5702625;67.31857717;67.10648268;66.95461291;66.87715542;66.87845057;66.95172269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;65.36461037;65.1448789;64.87426868;64.55290602;64.19047728;63.80113627;63.40035177;63.00268404;62.61957775;62.26018632;61.93779571;61.68242369;61.5591407;61.68922141;62.26235272;63.52131594;65.69976536;68.90546475;72.9776418;77.41910919;81.49420411;84.49334046;86.06828487;86.43662826;86.1740202;85.74683158;85.28291351;84.6875074;83.83121994;82.63627819;81.0906585;79.2461825;77.20996179;75.11673979;73.09565483;71.24979483;69.64922718;68.32846644;67.28555404;66.48534273;65.87049839;65.37782139;64.95536274;64.57476525;64.23525815;63.95872461;63.77809231;63.72264508;63.80500304;64.01401342;64.31514557;64.65838775;64.99065719;65.26846478;65.466667;65.58126126;65.62527461;65.62007674;65.58544013;65.53235471;65.4607038;65.36164335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;72.33504698;72.2745784;72.18502446;72.0847797;71.98173729;71.87345506;71.75001881;71.59841213;71.40684668;71.16823979;70.88243964;70.55778357;70.21335098;69.88323379;69.62346037;69.52088449;69.70024015;70.32190141;71.5613655;73.56474812;76.3807127;79.88783804;83.76130817;87.52034542;90.66010995;92.83008173;93.97702642;94.34295583;94.28742407;94.07352304;93.7825656;93.36323345;92.71725855;91.75850236;90.44180932;88.77715421;86.83165712;84.71576278;82.5580981;80.48139221;78.5870963;76.94699481;75.59824609;74.54167969;73.74516793;73.15235262;72.69592834;72.31299975;71.95843656;71.61281264;71.28315236;70.99628496;70.78722629;70.68617978;70.7077023;70.84513987;71.07127241;71.34442732;71.6182556;71.85219549;72.01959503;72.11169495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
